0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,2,1,2,0,3,1,3,1,4,4,2,4,0,5,6,1,7,0,3,8,8,12,9,12,13,20,13,19,6,24,26,12,38,40,40,64,104,168
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,2,2,2,1,1,2,3,2,2,3,3,2,4,5,0,5,7,4,7,1,6,8,7,14,8,15,16,27,10,20,12,25,25,20,45,45,46,78,130,210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,1,0,1,1,4,0,1,3,1,1,6,4,4,4,10,20,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,2,1,1,1,2,1,3,3,0,3,4,3,5,1,6,5,5,11,5,12,13,24,8,17,12,24,24,24,46,46,48,88,160,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,2,2,2,3,2,4,0,5,3,2,7,0,4,8,8,13,9,15,17,24,13,23,11,31,33,21,54,57,60,102,180,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,2,1,2,0,2,2,2,4,0,4,6,2,5,0,4,7,5,11,7,9,12,21,9,17,9,21,21,15,39,39,36,67,114,189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,2,2,2,3,2,3,0,5,2,2,6,0,3,6,8,12,9,14,16,20,13,22,10,28,32,18,47,53,56,92,160,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,2,1,0,1,3,3,2,2,4,2,2,6,2,6,6,15,3,9,9,12,12,18,27,27,27,55,105,189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,0,1,2,2,4,0,5,3,3,6,0,5,8,6,14,9,12,18,27,12,25,16,32,33,27,63,66,63,123,225,405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1,2,1,3,0,1,3,0,1,4,4,8,7,6,12,12,9,16,8,19,21,12,33,39,36,68,120,216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2,2,1,2,0,4,3,2,5,0,3,6,6,11,8,11,14,20,12,22,11,29,33,21,54,60,60,110,204,378
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,1,0,2,0,0,2,0,0,2,3,3,4,4,5,4,5,7,2,8,10,3,12,15,16,24,40,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,1,2,0,0,2,0,0,3,3,5,6,4,9,7,8,13,5,16,19,8,27,34,32,60,110,210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,2,2,2,1,4,3,2,7,3,6,8,18,5,13,12,18,18,24,42,42,40,88,176,336
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,2,3,1,4,0,4,5,4,9,5,9,11,21,9,18,11,27,28,25,55,56,56,112,220,420
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,1,3,0,2,4,4,8,6,8,12,16,10,20,12,28,32,24,56,64,64,128,256,512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,1,3,0,2,4,4,8,6,8,12,16,10,20,12,28,32,24,56,64,64,128,256,512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,2,1,4,4,5,1,4,4,6,6,7,13,13,16,28,55,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,2,2,2,3,3,3,4,5,1,7,10,3,11,14,16,24,44,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,2,3,3,5,3,5,8,3,11,15,6,19,26,28,50,100,210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,3,1,4,4,10,2,7,8,12,12,20,30,30,32,72,160,336
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,2,1,4,2,4,7,11,3,10,10,16,16,21,39,40,40,92,200,420
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,2,4,4,3,7,10,8,20,40,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,3,2,3,6,6,3,9,8,13,15,15,30,36,36,80,174,378
