1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1
0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,2,1,0,0,2,0,1,2,2,1,2,2,1,2,0,2,1,2,1,3,0,3,1,3,2,3,1,4,4,5
0,0,1,0,0,1,0,0,1,1,0,2,1,0,1,0,0,2,0,1,0,2,0,2,1,0,0,0,2,0,2,0,0,2,0,3,2,0,0,3,0,2,2,3,0,3,2,0,3,0,3,0,3,0,4,0,4,0,4,3,4,0,5,5,6
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,2,1,1,1,0,1,0,1,3,1,2,2,2,1,2,0,2,1,3,3,3,0,3,2,4,3,4,3,6,6,9
0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,2,0,1,0,2,0,2,1,0,0,0,2,0,2,0,0,3,0,3,3,0,0,4,0,3,3,4,0,4,3,0,4,0,5,0,5,0,6,0,7,0,7,6,8,0,10,11,15
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,1,1,0,3,0,0,1,0,1,2,1,0,1,0,0,3,1,0,1,3,4,0,1,5,6
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,2,1,0,1,1,2,1,2,2,3,3,5
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,2,0,1,1,0,0,0,2,0,2,0,0,2,0,1,3,0,0,3,1,3,2,4,0,3,3,0,4,1,5,0,5,0,4,1,7,0,7,7,10,0,10,14,20
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,2,1,0,1,0,2,1,2,0,0,2,2,4,2,0,0,4,0,2,4,4,2,5,4,2,5,0,5,2,6,3,9,0,9,3,10,6,10,4,16,16,24
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,1,2,1,1,2,1,0,1,2,1,3,3,0,3,3,3,1,3,4,6,6,10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,3,1,0,0,3,0,1,1,3,0,3,1,0,3,0,3,0,3,0,6,0,6,0,6,3,6,0,10,10,15
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,2,1,0,1,0,0,3,0,1,1,1,2,1,4,0,1,2,0,3,2,3,0,3,0,1,3,4,0,4,6,8,0,5,11,15
