1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
0,1,1,1,1,1,1,1,0,1,2,0,1,0,1,1,1,2,0,1,1,1,0,2,1,2,0,0,1,1,1,1,2,2,1,1,1,2,0,1,0,2,1,1,2,2,0,0,0,0,1,1,2,0,1,2,1,2,1,2,2,2,3,1,1,3,0,2,3,1,3,2,0,2,1,3,1,2,2,3,1,2,2,1,3,0,3,0,1,2,3,4,2,0,1,3,4,3,1,3,3,5,4,1,4,4,1,5,5,6,7,8
0,0,1,0,1,1,1,1,0,1,2,1,1,0,1,2,1,3,0,1,1,2,0,2,1,3,0,0,1,1,2,1,3,3,1,2,2,3,0,2,0,3,2,1,4,3,0,0,0,1,1,2,4,0,2,4,1,4,2,4,4,3,6,2,2,6,0,4,6,3,6,4,1,4,2,7,2,5,4,7,1,5,5,3,7,0,7,0,2,6,8,10,6,0,3,8,11,8,2,9,9,15,12,3,13,13,4,17,17,22,28,35
0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,2,1,0,0,0,1,0,0,1,1,1,0,2,1,0,0,0,1,0,2,1,1,0,0,1,0,1,0,1,1,2,1,2,1,2,1,1,1,3,0,3,3,0,1,3,0,3,1,0,1,3,3,2,1,1,3,2,1,1,3,3,0,3,1,2,1,3,6,1,1,3,3,6,3,3,3,3,10,6,4,6,6,5,10,10,15,21,28
0,0,0,0,1,1,0,1,0,1,2,0,1,0,1,2,1,3,0,1,2,2,0,3,1,4,0,0,2,1,3,2,4,4,1,3,2,5,0,3,0,5,3,2,6,5,0,0,0,1,2,4,6,0,3,7,2,7,3,7,7,6,10,4,3,11,0,7,11,5,11,8,1,8,4,13,4,10,8,13,3,10,10,6,15,0,15,0,5,12,17,20,12,0,7,18,25,18,6,20,20,36,29,9,32,32,12,45,45,62,84,112
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,2,0,0,1,2,0,2,0,2,0,0,2,1,2,2,3,3,1,2,1,3,0,3,0,4,3,1,4,4,0,0,0,0,1,3,5,0,1,5,1,5,2,5,6,5,7,4,1,7,0,6,8,5,8,7,1,7,2,9,3,8,7,10,2,8,9,4,11,0,12,0,3,10,14,14,11,0,4,14,19,15,4,16,17,26,23,6,25,26,8,34,35,47,63,84
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2,1,1,0,1,0,1,2,2,1,0,0,2,1,0,2,2,1,1,4,2,0,1,0,2,1,2,4,2,0,0,1,1,2,1,4,1,4,4,3,4,4,4,4,3,8,1,6,8,0,4,8,2,9,4,2,4,6,11,5,6,4,11,3,6,6,9,11,0,11,1,6,8,14,20,8,2,10,14,24,14,7,17,17,40,28,13,32,32,20,50,50,76,112,160
0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,2,0,1,1,1,0,2,1,3,0,0,1,1,2,1,2,3,1,2,2,4,0,2,0,4,2,2,5,4,0,1,0,1,2,3,5,0,4,6,2,6,3,7,6,5,9,3,4,11,0,7,11,4,11,7,1,8,5,14,5,10,8,14,4,10,10,8,17,0,17,0,7,13,20,23,13,0,11,21,32,21,9,25,25,50,39,15,45,45,22,68,68,101,147,210
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0,2,2,2,1,2,0,1,1,2,3,2,2,3,0,3,0,2,1,3,4,3,1,4,4,1,4,1,5,0,1,4,6,3,5,0,1,5,8,7,2,8,8,10,11,3,12,13,4,16,18,25,35,50
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,0,1,1,2,0,3,1,3,0,0,2,2,3,2,3,4,2,3,3,5,0,4,0,7,4,3,8,7,0,0,0,1,3,5,9,0,5,10,4,11,6,11,12,10,15,6,6,18,0,13,20,9,21,15,3,16,9,25,11,20,16,27,8,21,22,17,33,0,36,1,14,28,44,44,30,1,22,45,70,48,20,56,58,110,91,36,105,108,54,162,166,252,378,560
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,1,1,0,2,2,3,0,0,1,2,2,1,3,3,2,2,4,5,0,2,0,5,2,4,7,5,0,0,1,2,4,3,7,1,7,9,5,9,7,9,9,7,15,3,9,18,0,9,18,5,19,11,3,11,12,24,11,16,11,24,8,16,16,19,30,0,30,2,15,22,37,45,22,3,25,40,65,40,21,48,48,110,82,39,96,96,60,156,156,246,378,567
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,2,1,1,1,0,1,1,0,3,1,0,0,0,1,1,2,4,0,2,4,1,4,2,4,4,3,6,2,3,6,0,5,6,4,8,5,3,5,3,11,4,8,5,12,1,8,9,8,12,0,13,0,5,13,19,20,14,1,10,19,30,20,6,25,27,50,41,15,50,52,27,78,80,125,195,300
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,2,0,2,0,0,2,1,2,2,1,3,1,3,1,3,0,4,0,5,4,1,6,6,0,0,0,1,2,5,7,0,3,9,2,9,4,10,11,9,10,7,3,14,1,12,17,10,17,15,3,16,5,21,9,20,17,24,6,22,24,14,31,1,36,0,12,30,46,36,34,0,19,46,71,52,19,62,65,110,100,37,118,124,58,182,191,295,455,700
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,3,1,1,0,0,1,1,0,0,3,1,0,1,2,1,0,1,4,0,3,3,1,4,1,3,1,1,10,4,6,4,4,10,10,10,20,35,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,1,2,1,1,3,3,0,1,0,3,1,3,5,3,0,1,1,2,3,2,5,1,7,7,4,7,6,8,7,5,12,2,9,16,0,8,16,4,17,9,3,10,12,24,11,16,10,24,8,16,16,22,32,0,32,2,18,24,42,48,24,4,33,46,79,46,27,59,59,144,107,57,132,132,96,228,228,384,630,1008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,2,0,0,1,1,2,1,2,2,1,2,2,4,0,3,0,5,3,2,7,5,0,0,0,2,3,5,8,0,5,11,3,11,6,11,12,9,15,6,6,20,0,13,21,10,23,17,5,18,11,31,14,26,18,33,9,27,29,25,45,0,49,1,21,41,65,60,44,2,37,70,111,74,33,91,95,190,159,71,194,200,118,322,330,540,875,1400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,2,0,2,1,2,0,1,0,2,1,3,3,1,3,5,0,0,0,0,1,3,3,0,1,5,1,5,2,6,7,6,4,5,1,7,1,7,11,6,9,10,1,10,2,10,5,12,12,12,5,14,15,7,18,2,22,0,7,17,27,16,20,0,9,26,41,32,13,37,38,60,59,22,68,72,32,103,111,170,260,400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,2,1,2,2,1,2,2,3,0,3,0,5,3,2,6,5,0,0,0,1,2,4,8,0,4,9,3,10,6,10,12,9,14,6,5,17,0,13,20,10,22,17,5,18,10,28,14,25,18,32,9,26,29,24,42,0,48,1,20,39,64,56,44,2,34,66,107,73,32,88,94,180,155,68,187,196,112,308,320,520,840,1344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,2,2,1,3,1,2,1,1,1,3,0,6,3,0,1,3,0,5,1,1,1,6,6,4,2,1,6,3,2,2,9,6,0,6,3,6,3,9,15,3,6,12,9,21,9,9,12,12,45,27,22,33,33,40,65,65,120,210,350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,2,2,0,1,0,3,1,3,4,3,0,0,1,1,3,2,4,1,6,6,5,7,6,7,7,6,9,2,9,15,0,8,16,4,18,10,3,11,13,23,13,17,11,24,11,18,18,25,35,0,38,4,22,27,50,48,28,6,40,54,97,57,37,73,74,180,140,81,174,177,138,312,318,555,945,1575
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,2,0,1,0,3,2,2,3,4,0,0,0,1,2,3,3,0,3,7,2,7,4,7,8,6,6,4,3,13,0,8,15,6,14,12,2,13,7,18,10,18,14,19,9,20,21,17,33,1,38,1,17,29,49,34,32,1,28,53,87,59,32,73,75,150,133,66,164,170,108,282,294,500,840,1400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,2,2,0,2,2,0,0,0,0,0,2,3,0,0,3,0,4,1,3,5,4,4,4,0,5,0,5,6,6,7,8,2,8,2,8,4,10,8,10,2,11,13,6,14,0,18,0,5,16,24,16,20,0,8,24,36,29,9,33,37,56,56,20,66,72,32,104,112,176,280,448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,2,2,0,1,4,1,4,3,5,7,5,3,4,1,6,1,6,12,6,9,11,2,11,3,10,8,14,13,13,7,17,19,12,23,3,30,1,11,23,40,19,29,1,16,38,66,50,24,60,63,105,106,48,127,137,76,209,229,380,630,1050
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,2,1,2,1,2,0,3,0,5,3,2,6,6,0,0,0,1,3,5,7,0,5,11,4,12,7,13,15,12,12,8,6,21,1,17,27,13,28,24,6,26,12,36,21,36,28,42,16,41,45,36,64,2,78,2,34,62,106,72,72,3,58,109,185,127,63,159,168,320,292,141,363,384,240,624,660,1128,1917,3240
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,2,2,1,0,0,2,1,2,0,2,2,5,3,4,3,5,3,3,2,6,0,9,9,0,3,9,1,11,4,3,4,12,15,10,8,4,15,7,8,8,21,21,0,21,5,16,14,30,36,14,9,33,33,66,33,27,45,45,136,94,66,120,120,120,231,231,426,756,1296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,1,0,2,1,1,4,2,0,1,0,2,2,3,4,0,5,7,2,7,4,8,7,5,9,3,6,15,0,9,15,6,17,11,4,13,10,26,12,21,13,27,8,22,23,25,41,0,44,1,23,37,62,54,39,3,45,69,117,72,39,96,99,220,181,96,234,240,174,420,429,759,1323,2268
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,2,2,2,1,2,2,3,3,1,3,3,0,4,3,2,7,4,2,4,3,9,5,6,4,11,3,7,8,9,11,0,14,1,8,12,22,20,14,3,15,22,40,25,12,32,36,75,64,33,82,88,63,147,155,274,483,840
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,1,0,2,0,1,0,1,2,2,1,3,0,3,0,1,1,3,4,1,1,4,5,1,4,1,6,0,1,5,8,1,7,0,1,7,11,11,4,12,13,15,20,7,23,26,10,35,41,65,105,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,2,0,2,2,0,2,3,0,0,0,0,1,3,3,0,1,5,1,6,2,6,8,7,4,6,1,9,1,9,12,9,13,15,3,16,4,16,10,21,18,20,8,25,29,16,34,2,46,0,17,38,64,32,48,0,28,64,107,81,36,100,109,180,185,84,231,252,144,396,432,744,1288,2240
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,1,1,3,2,0,0,0,1,2,2,4,0,4,6,3,7,5,7,8,6,8,3,6,14,0,10,16,7,20,14,6,16,12,28,18,25,16,32,12,28,31,34,50,0,60,3,32,49,88,64,56,6,62,94,168,106,60,140,150,320,280,156,364,384,288,672,704,1280,2304,4096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,3,2,0,0,0,1,2,2,4,0,4,6,3,7,5,7,8,6,8,3,6,14,0,10,16,7,20,14,6,16,12,28,17,26,16,32,12,28,31,34,50,0,60,3,32,49,88,64,56,6,62,94,168,106,60,140,150,320,280,156,364,384,288,672,704,1280,2304,4096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,0,1,3,0,0,0,0,0,2,1,0,0,3,0,3,1,4,6,4,1,5,0,4,1,5,9,7,6,11,2,11,1,7,6,14,14,9,5,18,21,9,21,4,30,0,9,25,42,12,34,0,13,39,67,56,24,68,73,105,121,52,148,164,85,245,277,470,805,1400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,2,1,2,1,2,2,2,4,1,1,5,0,2,5,1,5,4,0,4,4,7,4,6,4,7,4,6,6,7,13,0,13,1,7,9,16,17,9,1,12,20,32,20,13,24,24,60,47,27,58,58,44,106,106,185,315,525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,2,0,0,2,0,2,1,3,4,3,3,3,0,3,1,5,6,5,6,7,2,8,1,8,5,10,9,12,3,12,15,8,16,1,22,0,7,19,32,18,25,0,12,30,51,39,15,48,54,84,87,36,108,120,63,180,198,333,567,972
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,1,1,1,1,0,2,4,1,4,4,4,6,3,2,2,2,8,0,5,12,5,10,10,4,11,6,13,12,17,12,15,9,20,23,22,33,2,43,2,21,34,63,28,42,3,38,65,119,81,48,106,113,220,213,120,276,296,216,510,550,1012,1848,3360
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,2,0,0,0,1,1,2,2,0,2,5,1,5,3,6,7,5,3,4,2,9,1,8,13,8,13,14,5,15,5,18,13,23,17,22,9,28,32,24,41,3,55,1,24,47,82,38,59,2,44,84,149,106,54,139,150,270,272,141,354,384,258,642,698,1270,2310,4200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,3,2,2,2,3,2,2,1,4,0,6,6,0,2,6,1,8,3,3,3,9,13,8,8,3,13,5,8,8,20,20,0,20,4,16,16,32,34,16,9,36,37,73,37,29,53,54,160,116,83,157,158,164,316,317,615,1155,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,3,3,1,3,2,4,3,2,4,1,3,9,0,4,9,2,9,6,1,8,8,15,9,13,8,15,8,14,14,19,31,0,33,2,20,25,46,36,26,3,41,55,98,57,41,79,80,200,164,105,220,224,196,429,437,830,1540,2800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,2,1,2,0,1,1,3,1,3,3,4,1,4,0,4,2,5,5,7,1,7,9,3,7,1,12,0,3,12,19,10,17,0,6,18,30,25,8,31,37,50,59,23,76,88,44,130,148,258,462,840
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,2,0,0,3,0,4,1,4,6,5,3,5,0,6,1,8,9,9,11,14,4,16,3,15,11,22,18,21,8,28,34,19,37,2,55,0,21,48,83,36,64,0,38,83,145,110,51,141,159,259,281,138,366,408,255,663,735,1338,2457,4536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,3,1,1,3,0,3,0,1,2,4,5,2,3,6,6,3,7,3,10,0,4,7,14,2,10,0,5,12,25,20,12,26,26,40,48,25,60,66,41,104,120,215,385,700
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,2,3,2,4,3,4,5,4,3,2,3,9,0,6,12,4,13,11,3,13,9,18,15,21,14,21,14,25,27,30,45,1,58,4,33,44,85,45,52,6,63,93,174,111,75,150,159,345,321,201,429,456,378,837,891,1710,3240,6075
