0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,3,0,2,1,0,0,0,0,1,0,1,3,0,4,1,0,1,0,0,5,2,1,2,4,0,7,9,3,0,3,15,5,5,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,3,0,0,2,0,2,0,4,4,4,1,5,0,0,1,5,0,3,6,0,7,1,10,0,10,2,9,3,16,12,20,0,12,20,5,31,20,40,10,60,80,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,0,6,0,6,6,0,0,0,10,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,4,0,1,0,4,1,0,4,0,4,4,1,0,4,0,4,4,4,0,10,10,0,10,10,10,0,20,20,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,2,2,3,0,1,2,3,0,3,0,0,0,3,3,3,7,1,3,1,8,0,9,0,6,2,10,15,18,3,6,21,6,21,10,34,15,40,60,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,2,0,0,2,2,2,2,0,2,0,4,2,6,0,4,0,2,3,7,0,2,7,0,8,0,8,8,12,6,14,0,14,14,24,0,16,16,0,28,40,48,0,56,96,112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,2,1,3,0,0,0,6,0,1,5,0,5,3,0,1,0,0,7,3,3,3,12,0,18,15,6,0,6,30,10,10,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,2,1,1,2,0,3,0,2,0,6,2,0,6,3,6,3,3,0,6,3,9,6,9,0,15,21,6,21,15,21,10,45,45,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,1,0,4,0,2,3,0,0,0,0,3,0,4,3,0,5,5,0,6,0,0,7,8,6,10,6,0,18,15,14,0,17,30,25,30,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0,2,4,1,2,4,0,0,0,3,0,3,5,0,4,4,7,0,9,0,5,6,13,8,16,0,8,20,11,25,10,30,20,50,60,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,1,0,1,0,1,2,3,3,2,0,3,2,5,0,2,2,0,5,10,10,0,10,21,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2,1,0,2,0,3,1,2,0,3,0,3,0,5,0,3,5,0,7,0,7,6,9,0,12,0,12,12,19,0,18,18,0,27,30,42,0,60,90,126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,2,0,2,1,4,0,3,0,0,2,4,0,2,5,0,4,0,6,0,9,3,8,1,11,11,18,0,8,13,2,22,20,37,5,45,75,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,2,0,0,4,0,4,0,0,0,0,0,6,0,0,0,8,0,8,11,0,0,0,20,0,0,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1,1,0,2,0,3,0,2,0,3,2,0,6,0,6,4,3,0,7,0,9,7,10,0,16,16,0,22,20,26,0,50,60,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3,1,2,2,0,0,0,1,3,3,2,3,3,5,6,0,3,0,3,7,8,6,8,6,6,24,15,18,6,18,30,36,36,126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,3,0,4,1,0,1,5,0,6,0,0,2,7,9,12,4,0,16,7,15,0,24,20,30,45,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,2,0,2,2,2,0,4,0,0,0,4,0,3,7,0,5,1,9,0,12,0,9,2,16,15,26,0,12,24,6,36,20,56,15,80,120,210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,3,1,0,0,0,0,2,0,1,4,0,6,2,0,2,0,0,10,4,2,4,8,0,16,20,8,0,8,40,16,16,112
