1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,2,1,1,0,1,0,0,2,0,0,1,2,0,2,1,2,0,1,0,2,0,1,0,2,2,1,2,0,0,2,2,2,0,2,1,2,1,3,1,2,0,0,3,3,1,3,0,2,1,3,0,3,3,1,3,1,4,3,0,4,1,4,4,1,5,5,6
0,0,1,0,0,1,0,0,1,1,0,2,0,1,0,1,0,0,2,0,0,1,0,0,2,0,2,1,1,2,0,0,0,2,1,0,0,0,2,0,0,2,0,3,0,2,0,2,0,0,3,0,0,2,2,0,3,0,3,0,2,0,2,0,0,0,3,2,0,3,0,0,3,3,2,0,3,0,3,0,4,0,3,0,0,4,4,0,4,0,3,0,4,0,4,3,0,4,0,5,4,0,5,0,5,5,0,6,6,7
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,2,1,1,1,0,1,1,0,1,1,0,1,3,0,1,2,2,0,1,1,2,1,1,0,2,2,1,2,1,0,2,2,2,0,2,2,3,3,3,1,3,1,0,3,3,3,4,0,3,2,4,0,4,5,2,5,4,6,5,0,6,3,7,7,4,10,10,14
0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,2,0,0,1,0,0,2,0,2,1,1,2,0,0,0,2,1,0,0,0,2,0,0,3,0,3,0,2,0,3,0,0,4,0,0,3,3,0,4,0,4,0,3,0,3,0,0,0,4,3,0,4,0,0,5,5,3,0,5,0,5,0,6,0,5,0,0,7,7,0,7,0,6,0,7,0,8,6,0,8,0,10,9,0,11,0,11,12,0,15,16,21
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,3,1,2,1,0,0,0,0,0,1,0,3,0,4,0,0,2,1,0,1,3,1,1,0,1,0,0,4,4,1,0,1,5,0,1,6,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,2,0,0,2,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,2,0,2,2,2,3,1,1,2,2,0,1,1,3,3,0,2,1,3,0,3,4,2,4,5,4,4,0,4,3,6,6,5,9,9,14
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,1,1,1,2,0,0,0,2,1,0,0,0,2,0,0,2,0,1,0,2,0,3,0,0,3,0,0,3,2,0,4,0,3,1,3,0,3,0,0,0,4,3,0,4,0,0,5,6,4,1,6,0,5,0,4,0,6,0,0,7,8,0,7,1,7,0,8,1,10,7,0,10,0,10,13,1,14,0,14,18,0,20,25,35
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2,1,1,1,0,1,0,2,1,0,1,0,2,0,0,2,2,4,1,2,0,2,0,0,4,0,0,2,4,0,4,2,5,0,2,0,4,0,2,0,5,4,2,5,0,0,5,5,4,0,5,2,6,3,9,2,6,0,0,9,9,3,10,0,6,3,10,0,10,9,3,11,4,16,11,0,16,4,17,17,5,25,25,35
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,1,0,2,0,1,1,2,1,0,0,1,1,1,0,1,2,1,3,3,2,1,0,0,3,3,3,3,0,1,3,3,0,3,3,3,3,4,6,3,0,6,4,6,6,5,10,10,15
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,3,0,0,1,1,0,3,0,3,0,1,0,1,0,0,0,3,1,0,3,0,0,3,3,1,0,3,0,3,0,6,0,3,0,0,6,6,0,6,0,3,0,6,0,6,3,0,6,0,10,6,0,10,0,10,10,0,15,15,21
